Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Target,course_id
1,8,3,12,1,1,1,23,1,10,5,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,Graduate,275
1,12,1,6,1,1,1,1,14,10,10,0,0,1,0,0,24,0,0,6,10,2,11,0,0,6,6,0,0,0,Dropout,97
1,8,4,5,1,1,1,1,3,5,2,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12,0,Graduate,72
1,1,1,11,1,1,1,13,28,10,9,0,0,1,0,1,21,0,0,6,7,6,12,0,0,6,6,6,12.5,0,Graduate,240
1,1,1,3,0,1,1,1,27,8,4,0,0,1,0,0,23,0,0,6,13,2,10,0,0,5,12,1,10,0,Enrolled,36
1,12,1,9,1,1,1,10,3,5,4,0,0,1,0,0,24,0,0,5,5,0,0,0,0,5,5,0,0,0,Dropout,179
1,16,1,16,1,1,1,1,1,5,11,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,382
1,1,4,12,1,1,1,23,28,10,9,0,0,1,0,0,18,0,0,8,8,7,12.24285714,0,0,8,8,7,12.24285714,0,Graduate,262
1,12,1,17,0,15,1,13,1,4,5,0,0,1,0,0,27,0,0,5,0,0,0,0,0,5,0,0,0,0,Dropout,402
1,9,6,12,1,1,1,22,27,6,6,0,0,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,Graduate,276
1,4,1,7,1,3,1,3,2,3,3,0,0,1,0,0,35,0,0,5,0,0,0,0,0,5,0,0,0,0,Dropout,129
1,1,1,16,1,1,1,13,14,4,9,0,0,1,0,0,18,0,0,7,9,7,12.57142857,0,0,7,8,7,14.42857143,0,Graduate,373
1,12,1,12,1,1,1,1,3,28,19,0,0,1,0,0,35,0,0,3,4,3,11.81666667,0,0,3,3,3,11.33333333,0,Enrolled,269
1,1,1,6,1,1,1,1,1,5,8,0,0,1,0,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.33333333,2,Graduate,93
1,1,4,10,1,1,1,13,14,5,1,0,0,1,0,0,20,0,0,6,8,6,11.16666667,0,0,6,6,6,11.33333333,0,Graduate,210
1,1,4,12,1,1,1,13,14,8,8,0,0,1,0,0,18,0,0,8,8,7,12.32428571,0,0,8,8,7,12.32428571,0,Graduate,262
1,15,1,10,1,14,1,23,28,6,11,0,1,1,0,0,21,0,3,6,6,6,12.16666667,0,2,6,7,6,11.71428571,0,Graduate,205
1,8,2,10,1,1,1,13,27,10,9,0,0,1,0,1,18,0,0,6,11,5,11.14285714,0,0,6,11,4,11.25,0,Graduate,204
1,1,1,10,1,1,1,19,24,1,1,0,0,1,0,0,18,0,0,6,9,4,11,0,0,6,9,4,10.75,0,Graduate,202
1,1,2,12,1,1,1,13,28,10,10,0,0,1,0,0,18,0,0,8,8,7,12.91428571,0,0,8,8,7,12.91428571,0,Graduate,266
1,1,4,15,1,1,1,3,14,2,5,0,0,1,0,1,18,0,0,6,6,6,13.83333333,0,0,6,6,6,14.16666667,0,Graduate,353
1,1,1,6,1,1,1,13,1,9,8,0,0,1,0,0,19,0,0,6,8,6,13.85714286,0,0,6,9,5,13.4,0,Graduate,93
1,12,1,11,1,12,1,3,14,3,4,0,0,1,0,1,36,0,0,6,7,6,13.71428571,0,0,6,6,5,12.8,0,Dropout,234
1,1,2,12,1,1,1,23,1,8,5,0,0,1,0,1,18,0,0,8,8,7,12.64285714,0,0,8,8,7,12.64285714,0,Graduate,266
1,1,1,12,1,1,1,22,27,10,10,0,0,1,0,1,18,0,0,7,7,6,12.91666667,0,0,7,7,6,12.91666667,0,Graduate,260
1,14,1,8,1,1,1,1,3,10,3,0,0,1,0,1,20,0,0,6,8,6,15.625,0,0,6,8,6,15.85714286,0,Graduate,158
1,12,1,17,0,1,1,22,27,10,10,0,0,1,0,1,26,0,0,5,7,0,0,0,0,5,8,0,0,0,Dropout,402
1,14,1,15,1,1,1,1,1,5,6,0,0,1,0,0,21,0,0,6,8,6,11.71428571,0,0,6,7,6,12,0,Graduate,354
1,12,1,13,1,15,1,1,1,5,6,0,0,1,0,0,25,0,0,7,10,6,12.125,0,0,8,9,8,13.3125,0,Enrolled,297
1,9,1,9,1,1,1,13,3,6,6,0,0,1,0,1,19,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,Graduate,180
1,12,1,3,0,1,1,13,27,9,8,0,0,1,0,0,24,0,0,6,11,1,10,0,0,6,6,0,0,6,Dropout,32
1,12,1,3,0,1,1,1,14,6,5,0,0,1,0,1,27,0,0,6,16,1,10,0,0,6,13,0,0,0,Dropout,32
1,8,1,6,1,1,1,13,27,2,4,0,0,1,0,0,21,0,0,5,10,0,0,1,0,5,9,2,13.5,0,Dropout,98
1,1,1,9,1,1,1,23,28,8,8,0,0,1,0,1,18,0,0,5,7,4,13,0,0,5,8,3,12.33333333,0,Graduate,168
2,1,4,16,1,1,1,22,27,6,8,1,0,1,0,1,19,0,0,6,6,6,13.33333333,0,0,6,6,6,14.5,0,Graduate,383
1,1,3,11,1,1,1,1,1,4,4,0,0,1,0,0,18,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,Dropout,241
1,16,1,12,1,1,1,13,1,6,10,0,0,1,0,1,19,0,0,7,9,5,13.85,0,0,8,9,7,12.19285714,0,Graduate,277
1,9,1,12,1,1,1,1,28,5,6,0,0,1,0,1,19,0,0,7,8,6,13.74166667,0,0,8,9,7,14.9125,0,Graduate,273
2,4,1,17,0,17,1,25,5,4,4,0,0,1,0,0,33,0,2,6,7,6,15.33333333,0,0,5,5,5,15.8,0,Graduate,406
2,4,1,9,1,3,1,1,4,4,11,0,0,1,0,0,45,0,0,5,6,5,11,0,0,5,5,5,13.8,0,Graduate,181
1,1,1,10,1,1,1,1,1,10,10,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,7,6,12.85714286,0,Graduate,202
1,12,2,14,1,1,1,19,24,1,1,0,0,1,0,0,28,0,0,5,5,0,0,0,0,5,5,0,0,0,Dropout,322
1,14,1,12,1,1,1,1,1,6,9,0,0,1,0,1,19,0,0,8,15,7,11.57142857,0,0,8,15,7,11.57142857,0,Graduate,271
1,1,2,11,1,1,1,1,27,5,6,0,0,1,0,0,18,0,0,6,10,6,12.85714286,0,0,6,6,3,12.66666667,0,Graduate,242
1,12,1,11,1,3,1,13,14,5,7,0,0,1,0,0,38,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,234
1,1,2,14,1,1,1,1,3,5,4,0,0,1,0,0,19,0,0,5,5,5,13,0,0,5,5,5,13.2,0,Graduate,323
1,1,1,11,1,1,1,1,27,10,10,0,0,1,0,1,21,0,0,6,9,5,11,0,0,6,8,5,12,0,Graduate,240
1,1,1,9,1,1,1,22,1,10,11,0,0,1,0,0,21,0,0,5,12,3,12,0,0,5,12,1,15,3,Dropout,168
1,1,1,10,1,1,1,23,27,10,10,0,0,1,0,1,22,0,0,6,6,5,12.6,0,0,6,6,6,13,0,Graduate,202
1,1,1,16,1,1,1,13,14,6,8,0,0,1,0,1,18,0,0,6,8,5,13.4,0,0,6,7,6,13.16666667,0,Graduate,373
1,8,2,10,1,1,1,22,27,4,10,1,0,1,0,1,18,0,0,6,9,6,11.33333333,0,0,6,9,6,11.57142857,0,Graduate,204
1,1,1,8,1,1,1,13,1,10,10,0,0,0,0,0,25,0,0,5,14,4,13.5,2,0,5,10,4,14.25,0,Dropout,153
1,12,1,6,1,12,1,13,14,10,8,0,1,0,0,0,24,0,2,6,11,3,11.75,0,1,6,14,3,10.33333333,0,Dropout,97
1,1,3,12,1,1,1,3,1,5,5,0,0,1,0,0,19,0,0,7,10,6,12.47142857,0,0,7,8,7,11.4625,0,Enrolled,272
1,7,1,2,1,1,1,3,3,4,4,0,0,1,0,0,24,0,11,17,19,11,12.90909091,0,9,13,15,9,13.55555556,0,Enrolled,11
1,1,2,9,1,1,1,22,14,6,6,0,0,1,0,1,20,0,0,5,5,5,11.6,0,0,5,5,5,13.6,0,Graduate,170
1,12,1,9,1,1,1,22,1,10,2,0,0,0,0,0,25,0,0,5,5,0,0,0,0,5,9,0,0,0,Dropout,179
1,1,1,9,1,1,1,23,14,10,11,0,0,1,0,1,20,0,5,10,13,9,12.9,0,4,10,12,10,12.36363636,0,Graduate,168
1,4,1,12,1,3,1,13,28,6,4,0,0,1,0,0,23,0,0,8,8,8,13.22,0,0,8,8,8,13.22,0,Graduate,274
1,8,3,12,1,1,1,13,27,8,7,0,0,1,0,1,19,0,0,8,8,7,13.15142857,0,0,8,8,7,13.15142857,0,Graduate,275
1,15,1,4,1,14,1,22,27,10,11,0,1,0,0,0,29,0,0,6,13,3,12.75,0,0,6,8,3,11.33333333,0,Dropout,53
1,1,3,11,1,1,1,13,27,5,8,0,0,1,0,0,21,0,0,6,8,6,11.33333333,0,0,6,8,4,12.25,0,Graduate,241
1,1,1,14,1,1,1,13,1,10,9,0,0,1,0,1,18,0,0,6,10,6,13.25,0,0,6,13,5,14.14285714,0,Graduate,317
1,1,3,5,1,1,1,13,28,10,10,0,0,1,0,0,19,0,0,6,7,5,12.4,0,0,6,6,5,12.4,0,Enrolled,73
1,1,3,15,1,1,1,23,27,8,8,0,0,1,0,1,18,0,0,6,6,6,15,0,0,6,6,6,12.83333333,0,Dropout,350
1,1,1,6,1,1,1,7,14,12,7,0,0,1,0,0,19,0,0,5,6,5,14.4,0,0,5,6,5,13,0,Graduate,93
1,1,1,15,1,1,1,22,27,10,9,0,0,1,0,0,18,0,0,6,12,1,11,0,0,6,12,0,0,0,Enrolled,345
1,8,1,9,1,1,1,1,1,5,5,0,0,1,0,0,18,0,0,5,8,5,12.4,0,0,5,6,5,10.8,0,Graduate,172
2,12,1,13,1,12,1,23,27,8,8,0,1,0,0,1,37,0,0,7,13,1,16,0,0,7,12,0,0,0,Dropout,297
1,8,1,17,0,15,1,22,27,7,7,0,0,1,0,0,29,0,0,5,10,5,13.57142857,0,0,5,14,5,12.33333333,3,Graduate,404
1,8,3,5,1,1,1,22,27,10,10,0,0,1,0,0,18,0,0,6,6,6,11.83333333,0,0,6,6,6,12.5,0,Enrolled,74
1,1,1,10,1,1,1,1,1,10,9,0,0,1,0,1,19,0,0,6,8,5,11.66666667,0,0,6,9,5,12.66666667,0,Graduate,202
1,14,1,10,1,1,1,1,1,4,2,0,1,0,0,0,22,0,6,10,16,6,11.83333333,0,2,7,8,2,13,0,Dropout,209
1,1,1,11,1,1,1,22,28,10,8,0,0,1,0,1,20,0,0,6,8,6,11.16666667,0,0,6,10,5,10.6,0,Graduate,240
1,12,1,3,0,1,1,22,27,13,13,0,0,1,0,0,34,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,32
1,14,1,7,1,1,1,22,28,10,10,0,1,0,0,0,30,0,8,12,17,8,11.75,0,6,12,19,6,12.16666667,2,Dropout,130
1,1,1,10,1,1,1,1,1,5,5,0,0,1,0,0,18,0,0,6,7,6,14,0,0,6,7,6,14,0,Graduate,202
1,1,1,10,1,1,1,23,14,10,6,0,0,1,0,0,18,0,0,6,6,6,12.83333333,0,0,6,6,6,12,0,Graduate,202
1,1,2,15,1,1,1,3,1,2,4,0,0,1,0,0,18,0,0,6,11,4,12.25,0,0,6,10,3,11.66666667,0,Graduate,348
1,8,4,12,1,1,1,4,1,3,4,0,0,1,0,0,18,0,0,8,8,7,14.82857143,0,0,8,8,7,14.82857143,0,Graduate,268
1,1,2,15,1,1,1,23,28,10,10,0,0,1,0,1,19,0,0,6,7,5,11.4,0,0,6,8,5,12.8,0,Graduate,348
1,1,1,5,1,1,1,22,27,10,10,0,0,1,0,1,19,0,0,6,6,6,13,0,0,6,8,6,12.5,0,Graduate,75
1,1,5,12,1,1,1,1,1,10,10,0,0,1,0,1,18,0,0,8,8,7,13.67142857,0,0,8,8,7,13.67142857,0,Graduate,270
1,15,1,4,1,14,1,22,28,5,9,0,0,1,0,1,21,0,0,6,9,6,12.66666667,0,0,6,8,5,12.8,0,Graduate,53
1,1,2,9,1,1,1,1,14,10,10,0,0,0,0,0,20,0,0,5,10,2,10,0,0,5,12,1,13,0,Dropout,170
1,8,1,9,1,1,1,10,14,5,9,0,0,1,0,0,20,0,0,5,10,5,13.5,0,0,5,8,5,12.33333333,0,Graduate,172
1,1,1,12,1,1,1,5,1,3,6,0,0,1,0,0,19,0,2,7,8,7,12.67,0,1,8,8,8,13.55,0,Graduate,260
1,1,1,10,1,1,1,1,28,5,6,0,0,1,0,0,20,0,0,6,8,6,14.5,0,0,6,7,6,15.42857143,0,Graduate,202
1,8,3,12,1,1,1,10,1,5,11,0,0,1,0,0,18,0,0,7,7,7,13.68571429,0,0,8,8,8,15.3875,0,Graduate,275
1,13,1,16,1,1,1,22,28,4,4,0,0,1,0,0,20,0,0,6,8,5,11,0,0,6,10,3,10.66666667,0,Dropout,384
2,4,1,8,1,3,1,5,4,3,1,0,1,0,0,0,29,0,7,9,16,7,11.55555556,4,5,7,12,5,13.2,2,Dropout,159
1,1,1,12,1,1,1,13,14,6,7,0,0,1,0,1,18,0,0,7,7,7,13.79714286,0,0,8,8,8,13.775,0,Enrolled,260
1,1,1,12,1,1,1,13,14,6,6,0,0,1,0,1,20,0,0,7,8,7,14.00375,0,0,8,11,7,13.81285714,0,Graduate,260
1,7,2,9,1,1,1,23,27,10,10,0,0,1,0,1,22,0,0,5,8,4,12,0,0,5,8,4,11.4,2,Graduate,182
4,1,1,3,0,1,1,24,14,5,11,0,0,1,0,1,47,0,0,6,9,5,14.16666667,0,0,6,7,6,14.16666667,0,Graduate,36
2,16,1,17,0,1,1,22,27,9,5,0,0,1,0,0,31,0,1,5,5,5,14,0,0,5,5,5,13.8,0,Graduate,407
1,1,1,5,1,1,1,13,27,8,6,0,0,1,0,1,21,0,0,6,7,5,13.8,0,0,6,6,6,12.83333333,0,Graduate,75
1,1,1,3,0,1,1,23,28,1,1,0,0,1,0,0,21,0,0,6,8,5,12.8,0,0,6,10,6,11.85714286,0,Graduate,36
2,12,1,15,1,9,1,1,1,5,5,0,0,1,0,0,24,0,0,6,6,6,12.16666667,0,0,6,6,6,13.83333333,0,Graduate,352
1,8,1,5,1,1,1,4,27,3,10,0,0,1,0,0,18,0,0,6,8,6,12.5,0,0,6,6,6,12.33333333,0,Enrolled,68
1,12,1,3,0,11,1,19,1,12,3,0,0,1,0,0,32,0,0,6,9,4,12,0,0,6,12,4,11.5,0,Graduate,32
1,9,2,3,0,1,1,3,1,4,5,0,0,1,0,1,19,0,0,6,8,6,10.83333333,0,0,6,9,6,11.5,0,Graduate,37
1,12,1,12,1,1,1,3,3,2,2,0,0,1,0,0,24,0,0,8,8,8,13.385,0,0,8,8,8,13.385,0,Graduate,269
1,8,4,6,1,1,1,13,14,5,11,0,0,1,0,0,19,0,0,6,14,6,15.66666667,0,0,6,9,6,14.5,0,Graduate,99
1,15,1,4,1,14,1,13,27,7,7,0,1,1,0,1,19,0,0,6,9,6,14.33333333,0,0,6,7,6,13.83333333,0,Graduate,53
1,15,1,4,1,14,1,22,27,10,5,0,0,1,0,0,24,0,0,6,10,6,11.42857143,0,0,6,12,5,13,0,Enrolled,53
1,8,4,10,1,1,1,13,14,29,29,0,0,1,0,1,18,0,0,6,9,6,11.66666667,0,0,6,8,6,11.66666667,0,Graduate,211
1,1,1,5,1,1,1,23,27,4,7,0,0,1,0,1,19,0,0,6,9,5,12,0,0,6,10,2,11.33333333,0,Dropout,75
2,1,1,12,1,1,1,3,28,3,5,0,0,1,0,1,19,0,0,8,8,7,14.72571429,0,0,8,8,7,14.72571429,0,Graduate,260
1,8,2,15,1,1,1,13,28,10,9,0,0,1,0,1,18,0,0,6,6,6,14.16666667,0,0,6,6,6,13.66666667,0,Graduate,344
1,1,1,10,1,1,1,1,1,4,4,0,0,1,0,0,18,0,0,6,10,6,11.57142857,0,0,6,8,6,12.33333333,0,Graduate,202
1,8,4,13,1,1,1,1,1,5,11,0,0,1,0,0,20,0,0,7,7,7,12.5,0,0,8,8,8,13.1375,0,Graduate,298
1,1,1,12,1,1,1,13,28,6,8,0,0,1,0,0,18,0,0,8,10,8,12.86,2,0,8,10,8,12.86,2,Graduate,260
1,8,4,14,1,1,1,23,28,10,8,0,0,1,0,0,18,0,0,6,10,6,12.25,0,0,6,9,6,13.71428571,0,Graduate,324
1,1,2,6,1,1,1,23,27,10,10,0,0,1,0,1,21,0,0,5,7,4,12,0,0,5,5,5,12.2,0,Graduate,95
1,1,1,12,1,1,1,13,14,5,10,0,0,1,0,1,18,0,0,7,9,7,15.11666667,0,0,8,9,8,16.16888889,0,Graduate,260
1,16,1,14,1,1,1,13,14,6,6,0,1,0,0,0,18,0,0,5,6,2,12.5,0,0,5,6,4,10.25,0,Dropout,325
1,8,2,10,1,1,1,1,9,5,4,0,0,1,0,0,19,0,0,6,11,0,0,0,0,6,0,0,0,0,Dropout,204
1,1,1,14,1,1,1,1,14,5,11,0,0,1,0,0,19,0,0,6,8,4,11,0,0,6,9,4,11,0,Enrolled,317
1,8,4,14,1,1,1,1,14,6,6,0,0,1,0,0,18,0,0,6,8,6,11.875,0,0,6,11,4,14.6,0,Graduate,324
1,12,1,8,1,3,1,3,1,12,12,0,0,1,0,0,34,0,1,5,6,1,11,0,0,5,5,0,0,0,Dropout,156
1,1,3,6,1,1,1,9,9,12,12,0,0,1,0,0,19,0,0,5,5,5,15.2,0,0,5,6,5,13.2,0,Graduate,100
1,15,1,8,1,14,1,22,27,8,9,0,1,0,0,0,19,0,2,6,7,5,11.6,0,1,6,12,2,11,0,Dropout,154
1,16,1,10,1,1,1,3,14,3,2,0,1,1,0,0,26,0,0,6,6,6,14.83333333,0,0,6,7,6,15.14285714,0,Graduate,212
1,8,1,16,1,1,1,19,24,1,1,0,0,1,0,0,21,0,0,6,12,3,11.33333333,0,0,6,10,3,11.33333333,0,Dropout,379
1,8,2,9,1,1,1,13,14,5,9,0,0,1,0,1,18,0,0,5,5,5,11.2,0,0,5,5,5,11.8,0,Graduate,175
1,8,4,16,1,1,1,23,28,6,8,0,0,1,0,1,20,0,0,6,8,5,13.4,0,0,6,9,5,13.66666667,0,Graduate,385
1,16,1,9,1,1,1,1,1,5,5,0,0,1,0,0,25,0,0,5,12,2,10.5,0,0,5,5,0,0,0,Dropout,177
1,1,1,9,1,1,1,1,28,5,4,0,0,1,0,0,18,0,0,5,5,5,16.2,0,0,5,5,5,16.4,0,Graduate,168
1,1,1,12,1,1,1,13,14,4,7,0,0,1,0,1,18,0,0,7,7,7,14.54285714,0,0,8,11,8,14.88181818,0,Graduate,260
1,1,1,12,1,1,1,26,14,4,6,0,0,1,0,0,19,0,0,7,7,7,13.69428571,0,0,8,9,8,14.35555556,0,Graduate,260
1,1,1,10,1,1,1,13,28,6,10,0,0,1,0,1,18,0,0,6,8,6,11.28571429,0,0,6,10,6,11.85714286,0,Graduate,202
1,8,1,12,1,1,1,23,28,8,8,0,0,1,0,0,20,0,0,7,11,6,11.75714286,0,0,8,12,6,13.08333333,0,Enrolled,265
1,4,1,6,1,15,1,13,14,10,6,0,1,0,0,0,26,0,0,3,3,0,0,0,0,6,0,0,0,0,Dropout,101
1,13,1,12,1,1,1,22,27,8,10,0,0,1,0,1,19,0,0,8,8,7,13.05857143,0,0,8,8,7,13.05857143,0,Graduate,267
1,1,1,12,1,1,1,1,1,6,2,0,0,1,0,0,19,0,0,7,7,7,14.3,0,0,8,9,8,14.05555556,0,Graduate,260
1,14,4,9,1,1,1,22,27,10,10,0,0,1,0,0,19,0,3,10,15,5,11.8,0,4,10,14,8,12,0,Graduate,183
1,3,3,6,1,1,1,1,14,8,6,0,0,1,0,0,19,0,0,5,9,3,10.33333333,1,0,5,8,3,13,0,Enrolled,102
1,1,1,11,1,1,1,13,14,6,9,0,0,1,0,0,18,0,0,6,7,6,10.57142857,0,0,6,11,3,11.66666667,0,Graduate,240
1,14,1,12,1,6,1,1,27,10,10,0,0,1,0,0,19,0,0,7,7,6,13.33333333,0,0,7,7,6,13.33333333,0,Graduate,271
1,1,1,10,1,1,1,1,1,10,7,0,1,1,0,0,18,0,0,6,10,6,11.85714286,0,0,6,9,5,11,0,Graduate,202
1,1,1,16,1,1,1,2,14,5,5,0,0,1,0,0,18,0,0,6,9,5,12.6,0,0,6,8,5,11.4,0,Enrolled,373
1,1,1,6,1,1,1,13,28,10,6,0,0,1,0,0,18,0,0,5,11,5,14,3,0,5,7,5,11.6,0,Enrolled,93
1,1,1,16,1,1,1,1,28,10,7,0,0,1,0,0,18,0,0,7,12,5,12,0,0,7,9,6,12.66666667,0,Enrolled,373
1,15,1,7,1,14,1,13,27,5,8,0,1,1,0,0,26,0,0,5,6,0,0,0,0,5,5,0,0,0,Dropout,131
1,1,1,10,1,1,1,23,28,8,8,0,0,1,0,0,20,0,0,6,7,6,12,0,0,6,7,6,13,0,Graduate,202
1,1,1,3,0,1,1,22,28,10,11,0,0,1,0,0,19,0,0,6,6,6,12.66666667,0,0,6,6,6,11.66666667,0,Graduate,36
1,1,1,10,1,1,1,19,27,5,10,0,0,1,0,1,18,0,0,6,6,6,12.16666667,0,0,6,9,6,13.66666667,0,Graduate,202
1,15,1,10,1,14,1,23,27,8,8,0,0,1,0,0,19,0,3,6,6,6,13.33333333,0,2,6,6,6,14.66666667,0,Graduate,205
1,4,1,16,1,15,1,26,3,3,2,0,1,1,0,0,40,0,0,7,8,7,15,0,0,7,7,7,14.57142857,0,Graduate,386
1,1,4,12,1,1,1,23,28,8,8,0,0,1,0,1,18,0,0,8,8,8,13.39125,0,0,8,8,8,13.39125,0,Graduate,262
1,8,1,10,1,1,1,3,1,10,11,0,0,1,0,0,19,0,0,6,9,5,12.16666667,0,0,6,8,6,12.42857143,0,Graduate,207
1,8,1,8,1,1,1,2,7,4,6,0,0,1,0,0,18,0,0,5,9,4,11.25,0,0,5,6,4,12.5,0,Graduate,160
1,1,1,6,1,1,1,1,2,4,2,0,0,1,0,0,19,0,0,5,13,4,12,2,0,5,8,3,12,0,Enrolled,93
1,1,1,2,1,1,1,3,3,3,3,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,9
2,12,1,3,0,1,1,22,27,10,10,0,0,1,0,0,33,0,0,6,7,6,12.83333333,0,0,6,8,6,12.85714286,0,Graduate,32
1,12,1,4,1,3,1,3,3,2,3,0,0,1,0,0,35,0,0,6,10,6,14,0,0,6,11,6,13.1,0,Graduate,54
1,13,1,9,1,1,1,22,28,10,2,0,0,1,0,0,26,0,3,5,5,4,13,0,1,5,7,2,12,0,Enrolled,184
1,1,1,15,1,1,1,13,14,8,6,0,0,1,0,0,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,Graduate,345
1,14,1,10,1,1,1,22,27,10,10,0,0,1,0,0,36,0,10,16,24,13,10.69230769,1,9,13,19,9,12.30769231,0,Enrolled,209
4,12,1,17,0,1,1,22,27,7,7,0,0,1,0,0,39,0,0,5,6,5,11,0,0,5,9,5,11.66666667,0,Graduate,402
2,12,1,10,1,1,1,22,27,10,10,0,0,1,0,0,44,0,0,6,8,6,13,0,0,6,6,6,13.83333333,0,Graduate,213
1,1,2,3,0,1,1,3,1,4,10,0,0,1,0,0,20,0,0,6,10,5,12,0,0,6,9,4,11.25,0,Enrolled,38
1,1,1,11,1,1,1,13,14,10,10,0,0,1,0,0,24,0,0,6,9,4,12.6,0,0,6,6,4,11.5,0,Dropout,240
1,14,1,15,1,1,1,13,14,10,9,0,0,1,0,1,20,0,0,6,6,6,13.66666667,0,0,6,6,6,13.33333333,0,Graduate,354
1,1,4,2,1,1,1,1,1,10,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,10
2,1,1,12,1,1,1,22,28,10,8,0,1,1,0,1,18,0,0,7,7,6,14.2,0,0,7,7,6,14.2,0,Graduate,260
1,1,1,11,1,1,1,13,14,5,7,0,1,0,0,0,22,0,0,6,10,5,11,0,0,6,12,0,0,0,Dropout,240
1,8,1,6,1,1,1,13,1,5,6,0,0,1,0,0,18,0,0,6,7,6,15,0,0,6,7,6,16.42857143,0,Graduate,98
1,12,1,12,1,12,1,23,27,10,10,0,0,1,0,0,24,0,0,7,9,6,12.58571429,0,0,8,9,7,13.44285714,0,Graduate,269
1,12,1,17,0,1,1,22,27,12,9,0,0,1,0,0,33,0,0,5,0,0,0,0,0,5,0,0,0,0,Dropout,402
1,12,1,4,1,1,1,22,27,4,9,0,1,1,0,1,30,0,0,6,6,0,0,0,0,6,6,0,0,0,Enrolled,54
1,12,1,6,1,17,1,3,29,3,4,0,0,1,0,0,26,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,97
1,8,4,16,1,1,1,13,28,5,2,0,0,1,0,0,18,0,0,6,7,6,11.66666667,0,0,6,10,6,11.83333333,0,Graduate,385
1,1,1,15,1,1,1,22,28,10,8,0,1,1,0,0,19,0,0,6,13,3,12.66666667,0,0,6,12,2,10,0,Dropout,345
1,8,4,9,1,1,1,13,28,10,11,0,0,1,0,0,20,0,0,5,10,3,10.33333333,0,0,5,9,4,11,2,Enrolled,185
1,17,1,6,1,16,1,13,27,10,9,0,0,1,0,1,22,0,7,11,18,8,13.5,0,4,9,16,7,13.71428571,0,Graduate,94
1,1,4,12,1,1,1,1,1,10,2,0,0,1,0,0,19,0,0,7,8,5,13.98,0,0,7,8,5,13.98,0,Enrolled,262
1,1,1,6,1,1,1,22,28,8,6,0,0,1,0,1,21,0,0,6,13,6,16.15384615,0,0,6,10,6,15.75,0,Graduate,93
1,1,4,12,1,1,1,13,28,5,9,0,0,1,0,1,21,0,0,7,7,6,14.03333333,0,0,7,7,6,14.03333333,0,Graduate,262
1,8,1,6,1,1,1,13,27,3,8,0,0,1,0,0,19,0,0,5,8,1,11,0,0,5,6,5,11.2,0,Enrolled,98
1,1,1,16,1,1,1,23,27,29,46,0,0,1,0,1,19,0,0,7,8,7,13.85714286,0,0,7,8,6,13.66666667,0,Graduate,373
1,1,6,12,1,1,1,13,14,10,6,0,0,1,0,0,18,0,0,8,8,7,13.41428571,0,0,8,8,7,13.41428571,0,Dropout,263
2,14,1,3,0,1,1,22,29,10,5,0,0,1,0,0,50,0,7,11,11,11,13.54545455,0,3,7,7,7,13.57142857,0,Graduate,39
4,12,1,17,0,1,1,23,14,10,8,0,0,1,0,1,31,0,0,5,11,4,11.25,0,0,5,10,4,10.83333333,0,Enrolled,402
1,8,1,15,1,1,1,1,14,5,8,0,0,1,0,1,19,0,0,6,6,6,13.83333333,0,0,6,7,6,14.42857143,0,Graduate,347
4,12,1,17,0,1,1,1,27,20,43,0,0,1,0,0,35,0,0,5,8,5,12,0,0,5,9,5,12.85714286,0,Graduate,402
2,12,1,6,1,12,1,23,28,5,8,0,0,1,0,0,31,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,97
2,16,1,3,0,12,1,22,27,10,10,0,1,1,0,0,42,0,5,11,14,10,11.9,0,5,11,14,10,12.8,0,Enrolled,40
1,9,4,9,1,1,1,22,27,10,10,0,0,0,0,0,34,0,0,5,5,0,0,0,0,5,0,0,0,0,Dropout,186
