Student_ID,course_id,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Debtor,Tuition fees up to date,Scholarship holder,Target
299,298,20,0,7,7,7,12.5,0,0,8,8,8,13.1375,0,0,1,0,Graduate
300,260,18,0,8,10,8,12.86,2,0,8,10,8,12.86,2,0,1,0,Graduate
301,324,18,0,6,10,6,12.25,0,0,6,9,6,13.71428571,0,0,1,0,Graduate
302,95,21,0,5,7,4,12,0,0,5,5,5,12.2,0,0,1,1,Graduate
303,260,18,0,7,9,7,15.11666667,0,0,8,9,8,16.16888889,0,0,1,1,Graduate
304,325,18,0,5,6,2,12.5,0,0,5,6,4,10.25,0,1,0,0,Dropout
305,204,19,0,6,11,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
306,317,19,0,6,8,4,11,0,0,6,9,4,11,0,0,1,0,Enrolled
307,324,18,0,6,8,6,11.875,0,0,6,11,4,14.6,0,0,1,0,Graduate
308,156,34,1,5,6,1,11,0,0,5,5,0,0,0,0,1,0,Dropout
309,100,19,0,5,5,5,15.2,0,0,5,6,5,13.2,0,0,1,0,Graduate
310,154,19,2,6,7,5,11.6,0,1,6,12,2,11,0,1,0,0,Dropout
311,212,26,0,6,6,6,14.83333333,0,0,6,7,6,15.14285714,0,1,1,0,Graduate
312,379,21,0,6,12,3,11.33333333,0,0,6,10,3,11.33333333,0,0,1,0,Dropout
313,175,18,0,5,5,5,11.2,0,0,5,5,5,11.8,0,0,1,1,Graduate
314,385,20,0,6,8,5,13.4,0,0,6,9,5,13.66666667,0,0,1,1,Graduate
315,177,25,0,5,12,2,10.5,0,0,5,5,0,0,0,0,1,0,Dropout
316,168,18,0,5,5,5,16.2,0,0,5,5,5,16.4,0,0,1,0,Graduate
317,260,18,0,7,7,7,14.54285714,0,0,8,11,8,14.88181818,0,0,1,1,Graduate
318,260,19,0,7,7,7,13.69428571,0,0,8,9,8,14.35555556,0,0,1,0,Graduate
319,202,18,0,6,8,6,11.28571429,0,0,6,10,6,11.85714286,0,0,1,1,Graduate
320,265,20,0,7,11,6,11.75714286,0,0,8,12,6,13.08333333,0,0,1,0,Enrolled
321,101,26,0,3,3,0,0,0,0,6,0,0,0,0,1,0,0,Dropout
322,267,19,0,8,8,7,13.05857143,0,0,8,8,7,13.05857143,0,0,1,1,Graduate
323,260,19,0,7,7,7,14.3,0,0,8,9,8,14.05555556,0,0,1,0,Graduate
324,183,19,3,10,15,5,11.8,0,4,10,14,8,12,0,0,1,0,Graduate
325,102,19,0,5,9,3,10.33333333,1,0,5,8,3,13,0,0,1,0,Enrolled
326,240,18,0,6,7,6,10.57142857,0,0,6,11,3,11.66666667,0,0,1,0,Graduate
327,271,19,0,7,7,6,13.33333333,0,0,7,7,6,13.33333333,0,0,1,0,Graduate
328,202,18,0,6,10,6,11.85714286,0,0,6,9,5,11,0,1,1,0,Graduate
329,373,18,0,6,9,5,12.6,0,0,6,8,5,11.4,0,0,1,0,Enrolled
330,93,18,0,5,11,5,14,3,0,5,7,5,11.6,0,0,1,0,Enrolled
331,373,18,0,7,12,5,12,0,0,7,9,6,12.66666667,0,0,1,0,Enrolled
332,131,26,0,5,6,0,0,0,0,5,5,0,0,0,1,1,0,Dropout
333,202,20,0,6,7,6,12,0,0,6,7,6,13,0,0,1,0,Graduate
334,36,19,0,6,6,6,12.66666667,0,0,6,6,6,11.66666667,0,0,1,0,Graduate
335,202,18,0,6,6,6,12.16666667,0,0,6,9,6,13.66666667,0,0,1,1,Graduate
336,205,19,3,6,6,6,13.33333333,0,2,6,6,6,14.66666667,0,0,1,0,Graduate
337,386,40,0,7,8,7,15,0,0,7,7,7,14.57142857,0,1,1,0,Graduate
338,262,18,0,8,8,8,13.39125,0,0,8,8,8,13.39125,0,0,1,1,Graduate
339,207,19,0,6,9,5,12.16666667,0,0,6,8,6,12.42857143,0,0,1,0,Graduate
340,160,18,0,5,9,4,11.25,0,0,5,6,4,12.5,0,0,1,0,Graduate
341,93,19,0,5,13,4,12,2,0,5,8,3,12,0,0,1,0,Enrolled
342,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
343,32,33,0,6,7,6,12.83333333,0,0,6,8,6,12.85714286,0,0,1,0,Graduate
344,54,35,0,6,10,6,14,0,0,6,11,6,13.1,0,0,1,0,Graduate
345,184,26,3,5,5,4,13,0,1,5,7,2,12,0,0,1,0,Enrolled
346,345,18,0,6,7,6,13.5,0,0,6,8,6,12.5,0,0,1,0,Graduate
347,209,36,10,16,24,13,10.69230769,1,9,13,19,9,12.30769231,0,0,1,0,Enrolled
348,402,39,0,5,6,5,11,0,0,5,9,5,11.66666667,0,0,1,0,Graduate
349,213,44,0,6,8,6,13,0,0,6,6,6,13.83333333,0,0,1,0,Graduate
350,38,20,0,6,10,5,12,0,0,6,9,4,11.25,0,0,1,0,Enrolled
351,240,24,0,6,9,4,12.6,0,0,6,6,4,11.5,0,0,1,0,Dropout
352,354,20,0,6,6,6,13.66666667,0,0,6,6,6,13.33333333,0,0,1,1,Graduate
353,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout
354,260,18,0,7,7,6,14.2,0,0,7,7,6,14.2,0,1,1,1,Graduate
355,240,22,0,6,10,5,11,0,0,6,12,0,0,0,1,0,0,Dropout
356,98,18,0,6,7,6,15,0,0,6,7,6,16.42857143,0,0,1,0,Graduate
357,269,24,0,7,9,6,12.58571429,0,0,8,9,7,13.44285714,0,0,1,0,Graduate
358,402,33,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0,Dropout
359,54,30,0,6,6,0,0,0,0,6,6,0,0,0,1,1,1,Enrolled
360,97,26,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
361,385,18,0,6,7,6,11.66666667,0,0,6,10,6,11.83333333,0,0,1,0,Graduate
362,345,19,0,6,13,3,12.66666667,0,0,6,12,2,10,0,1,1,0,Dropout
363,185,20,0,5,10,3,10.33333333,0,0,5,9,4,11,2,0,1,0,Enrolled
364,94,22,7,11,18,8,13.5,0,4,9,16,7,13.71428571,0,0,1,1,Graduate
365,262,19,0,7,8,5,13.98,0,0,7,8,5,13.98,0,0,1,0,Enrolled
366,93,21,0,6,13,6,16.15384615,0,0,6,10,6,15.75,0,0,1,1,Graduate
367,262,21,0,7,7,6,14.03333333,0,0,7,7,6,14.03333333,0,0,1,1,Graduate
368,98,19,0,5,8,1,11,0,0,5,6,5,11.2,0,0,1,0,Enrolled
369,373,19,0,7,8,7,13.85714286,0,0,7,8,6,13.66666667,0,0,1,1,Graduate
370,263,18,0,8,8,7,13.41428571,0,0,8,8,7,13.41428571,0,0,1,0,Dropout
371,39,50,7,11,11,11,13.54545455,0,3,7,7,7,13.57142857,0,0,1,0,Graduate
372,402,31,0,5,11,4,11.25,0,0,5,10,4,10.83333333,0,0,1,1,Enrolled
373,347,19,0,6,6,6,13.83333333,0,0,6,7,6,14.42857143,0,0,1,1,Graduate
374,402,35,0,5,8,5,12,0,0,5,9,5,12.85714286,0,0,1,0,Graduate
375,97,31,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
376,40,42,5,11,14,10,11.9,0,5,11,14,10,12.8,0,1,1,0,Enrolled
377,186,34,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,Dropout
378,260,18,0,7,7,7,15.13571429,0,0,8,8,8,15.2875,0,0,1,1,Graduate
379,379,18,0,7,7,7,12.28571429,0,0,7,8,6,13.33333333,0,0,0,1,Enrolled
380,96,21,2,6,16,5,12.66666667,0,1,6,15,2,13.5,0,0,1,0,Enrolled
381,269,26,0,7,13,5,12.74,0,0,8,12,6,10.97857143,0,0,1,1,Dropout
382,271,20,0,7,8,6,13.25,0,0,8,8,8,13.75,0,0,1,0,Enrolled
383,202,19,0,6,13,3,10.33333333,0,0,6,12,3,10.33333333,0,0,1,0,Enrolled
384,373,19,0,6,7,6,13.42857143,0,0,6,6,6,13.16666667,0,0,1,1,Graduate
385,187,20,6,11,19,9,12.55555556,0,3,9,14,8,11.11111111,0,0,1,0,Graduate
386,202,19,0,6,8,6,11.5,0,0,6,7,6,11.16666667,0,0,1,0,Graduate
387,373,18,0,6,6,6,13.66666667,0,0,6,9,6,12.33333333,0,0,1,0,Graduate
388,402,28,10,14,16,11,11.27272727,0,6,11,16,10,12,0,0,1,0,Graduate
389,379,22,0,6,10,5,13.16666667,0,0,6,8,5,12.4,0,0,1,0,Enrolled
390,34,21,3,6,6,6,14.66666667,0,2,6,6,6,14.16666667,0,0,1,1,Graduate
391,96,21,0,6,11,4,12.75,0,0,6,19,1,11,0,0,1,0,Enrolled
392,269,26,0,7,11,5,11.2,0,0,8,13,5,12.14,0,0,1,0,Enrolled
393,351,18,0,6,8,5,13,0,0,6,8,5,11.4,0,1,0,0,Dropout
394,103,20,0,5,8,2,10.5,0,0,5,8,2,12.33333333,0,0,0,0,Dropout
395,103,18,0,6,7,6,14.85714286,0,0,6,7,6,14,0,0,1,0,Graduate
396,262,19,0,8,11,7,12.86,0,0,8,11,7,12.86,0,0,1,1,Graduate
397,212,20,5,11,12,11,11.72727273,0,5,11,14,11,12,0,0,1,0,Graduate
398,96,22,3,6,11,6,13.14285714,0,2,6,10,3,12,0,0,1,1,Graduate
399,320,18,0,6,6,5,11.8,0,0,6,9,4,13.71428571,0,1,1,0,Dropout
400,172,19,0,5,10,3,10.66666667,0,0,5,9,0,0,3,0,1,0,Dropout
401,72,18,0,6,9,5,11.6,0,0,6,8,4,11.2,0,0,1,1,Enrolled
402,237,20,0,6,13,3,10.33333333,0,0,6,12,3,10.33333333,0,0,1,0,Enrolled
403,345,19,0,6,11,4,12.25,0,0,6,11,3,11,0,0,1,0,Enrolled
404,240,19,0,6,6,6,12,0,0,6,7,4,12.75,0,0,1,0,Enrolled
405,265,19,0,8,8,7,14.73142857,0,0,8,8,7,14.73142857,0,0,1,0,Graduate
406,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
407,76,21,9,13,14,13,13.61538462,1,6,12,12,12,14.25,0,0,1,0,Graduate
408,402,27,0,5,5,5,15.8,0,0,5,5,5,14.8,0,0,1,0,Graduate
409,207,19,0,6,6,6,14.66666667,0,0,6,7,6,14.57142857,0,0,1,0,Graduate
410,97,25,0,5,5,0,0,0,0,5,5,0,0,0,0,1,0,Dropout
411,266,18,0,8,8,7,14.65428571,0,0,8,8,7,14.65428571,0,0,1,1,Graduate
412,269,24,0,8,8,7,12.40142857,0,0,8,8,7,12.40142857,0,0,1,0,Graduate
413,272,20,0,7,8,7,11.5875,0,0,8,9,7,14.07142857,0,0,1,0,Graduate
414,406,26,3,5,5,5,14,0,1,5,5,5,15.6,0,0,1,0,Graduate
415,202,20,0,6,9,6,12.33333333,0,0,6,6,6,11.83333333,0,0,1,1,Graduate
416,93,18,0,5,5,5,14,0,0,5,6,5,15.4,0,0,1,0,Graduate
417,93,19,0,6,13,6,15.23076923,0,0,6,10,6,12.375,0,0,1,0,Graduate
418,373,23,0,6,9,5,11.6,0,0,6,9,3,11,0,0,1,0,Dropout
419,262,18,0,7,7,6,11.6,0,0,7,7,6,11.6,0,0,1,1,Graduate
420,262,18,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
421,260,19,0,7,7,7,12.90142857,0,0,8,9,8,13.09444444,0,0,1,1,Graduate
422,408,30,4,7,9,7,14.14285714,0,1,5,5,5,14.8,0,0,1,0,Graduate
423,96,29,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
424,263,19,0,8,8,8,13.25375,0,0,8,8,8,13.25375,0,0,1,0,Graduate
425,295,20,0,7,7,7,13.78571429,0,0,8,8,8,14.1,0,0,1,0,Graduate
426,260,20,0,7,7,6,13.91666667,0,0,7,7,6,13.91666667,0,0,1,0,Graduate
427,318,19,0,6,8,6,13.5,0,0,6,9,6,13.57142857,0,0,1,0,Graduate
428,172,20,0,5,8,3,11.33333333,0,0,5,12,2,10.66666667,0,0,1,0,Enrolled
429,95,21,0,5,8,0,0,4,0,5,12,0,0,4,0,1,0,Dropout
430,320,19,0,6,10,5,11.5,0,0,6,9,4,14.6,0,0,1,0,Graduate
431,272,18,0,8,8,7,12.08285714,0,0,8,8,7,12.08285714,0,0,1,1,Graduate
432,32,27,0,6,8,6,11.83333333,0,0,6,10,5,12.8,0,0,1,1,Graduate
433,175,19,0,5,6,5,13.4,0,0,5,5,5,12.4,0,0,1,1,Graduate
434,260,19,0,7,7,0,0,2,0,7,7,0,0,2,0,1,1,Dropout
435,345,19,0,6,7,5,14.2,0,0,6,7,6,14.57142857,0,0,1,0,Graduate
436,263,18,0,8,8,7,13.81428571,0,0,8,8,7,13.81428571,0,0,1,1,Graduate
437,237,20,0,6,10,4,11.25,0,0,6,6,6,10.5,0,0,1,1,Enrolled
438,317,18,0,6,6,6,14.5,0,0,6,8,6,13.66666667,0,0,1,1,Graduate
439,326,19,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
440,269,36,0,7,7,6,11.3,0,0,7,7,6,11.3,0,0,1,0,Graduate
441,299,18,0,2,2,0,0,0,0,4,4,1,16,0,0,1,0,Enrolled
442,158,18,0,5,11,1,12,0,0,5,9,3,12,0,1,1,0,Enrolled
443,264,19,0,8,9,7,12.3,0,0,8,9,7,12.3,0,0,1,0,Graduate
444,270,18,0,8,8,7,12.69428571,0,0,8,8,7,12.69428571,0,0,1,1,Graduate
445,320,18,0,5,5,4,11,0,0,5,5,4,11,0,0,1,0,Graduate
446,202,19,0,6,6,6,13,0,0,6,6,6,14.16666667,0,0,1,1,Graduate
447,260,19,0,7,8,7,14.4125,0,0,8,8,8,16.05,0,0,1,1,Graduate
448,266,18,0,7,8,7,12.92875,0,0,8,8,8,14.0625,0,0,1,0,Dropout
449,348,20,0,6,6,6,13.33333333,0,0,6,10,5,12.8,0,0,1,0,Graduate
450,241,20,0,6,8,5,12.8,0,0,6,9,5,12.8,0,0,1,1,Enrolled
451,273,20,0,8,8,7,14.40285714,0,0,8,8,7,14.40285714,0,0,1,0,Graduate
452,262,18,0,8,8,7,13.38142857,0,0,8,8,7,13.38142857,0,0,1,1,Graduate
453,266,18,0,7,8,7,14.13125,0,0,8,8,8,13.98375,0,0,1,0,Graduate
454,99,19,0,5,11,5,11.71428571,2,0,5,6,5,12.6,0,0,1,0,Graduate
455,171,19,0,5,5,5,11.8,0,0,5,8,4,11.25,0,0,1,0,Enrolled
456,32,44,0,6,9,6,11.16666667,0,1,6,15,2,11,1,0,1,0,Graduate
457,55,32,0,6,7,0,0,0,0,6,6,0,0,0,0,1,0,Dropout
458,380,22,0,6,9,5,13.6,0,0,6,8,5,12,0,0,1,0,Dropout
459,54,36,4,12,14,12,13.84615385,0,5,12,18,11,14.09090909,0,0,1,0,Graduate
460,347,18,0,6,7,6,12.5,0,0,6,8,6,13.33333333,0,0,1,1,Graduate
461,153,20,0,5,5,5,16.4,0,0,5,5,5,14.6,0,0,1,0,Graduate
462,67,20,5,11,11,11,13.81818182,0,5,11,11,11,13.45454545,0,0,1,1,Graduate
463,207,19,0,6,8,5,10.6,0,0,6,11,4,10.5,0,0,1,0,Graduate
464,179,24,0,5,8,5,10.2,0,0,5,6,5,12.2,0,1,1,0,Graduate
465,207,20,0,6,11,5,10.6,0,0,6,11,4,10.4,0,0,1,0,Enrolled
466,39,27,7,10,10,9,11.44444444,0,4,11,11,5,10.8,0,0,1,0,Dropout
467,373,20,0,6,9,5,14.33333333,0,4,8,8,8,12.625,0,0,1,0,Enrolled
468,214,23,15,16,18,16,13,0,11,13,15,13,13.26666667,0,0,1,1,Graduate
469,270,18,0,8,9,8,13.31,1,0,8,9,8,13.31,1,0,1,1,Graduate
470,207,18,0,6,10,5,10.57142857,1,0,6,9,5,12.2,0,0,1,1,Graduate
471,275,20,0,8,8,7,13.48714286,0,0,8,8,7,13.48714286,0,0,1,1,Graduate
472,240,20,0,6,6,6,12.33333333,0,0,6,7,6,11.83333333,0,0,1,1,Graduate
473,317,23,0,6,11,6,11.875,0,0,6,9,5,12.83333333,0,0,1,0,Dropout
474,266,20,0,7,7,6,13.96666667,0,0,7,7,6,13.96666667,0,0,1,0,Graduate
475,234,28,0,5,10,0,0,0,0,5,10,0,0,0,0,0,0,Dropout
476,317,21,0,5,8,4,11.5,0,0,5,5,5,12.8,0,0,1,0,Graduate
477,300,21,0,2,2,2,12.5,0,0,7,0,0,0,0,0,1,0,Dropout
478,274,28,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
479,260,18,0,7,10,6,11.98,0,0,8,11,7,13.225,0,0,1,0,Graduate
480,207,21,0,6,8,5,13.2,0,0,6,7,5,11.8,0,0,1,1,Enrolled
481,260,19,0,7,10,6,11.61428571,0,0,8,8,8,14.0375,0,0,1,0,Graduate
482,276,18,0,8,8,7,14.31428571,0,0,8,8,7,14.31428571,0,0,1,1,Graduate
483,272,19,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
484,96,20,2,6,9,6,12.66666667,0,1,6,12,2,13,0,0,1,0,Enrolled
485,272,20,0,7,9,6,12.76666667,0,0,8,10,7,12.12857143,0,0,1,1,Graduate
486,379,18,0,6,7,6,12.66666667,0,0,6,7,5,12.2,0,0,1,1,Graduate
487,327,20,4,6,7,6,11.5,0,0,6,10,4,10.57142857,0,0,1,0,Dropout
488,319,31,2,6,13,5,11.4,0,0,6,14,4,11.75,0,0,1,0,Dropout
489,275,19,0,7,8,7,14.70625,0,0,8,8,8,14.4775,0,0,1,1,Graduate
490,272,19,0,7,9,6,11.81428571,0,0,8,8,7,13.54285714,0,0,1,1,Graduate
491,75,23,1,6,8,6,13,1,0,6,8,6,11.875,0,0,1,0,Graduate
492,317,19,0,6,7,6,14.85714286,0,0,6,6,6,13.33333333,0,0,1,0,Graduate
493,263,20,0,7,7,6,12.6,0,0,7,7,6,12.6,0,0,1,0,Graduate
494,93,22,0,6,9,5,13.33333333,0,0,6,17,4,11.4,0,1,1,0,Enrolled
495,373,18,0,7,10,6,10.66666667,0,0,7,12,6,12.83333333,0,0,1,0,Enrolled
496,161,27,1,5,6,2,11.5,0,0,5,5,1,11,0,1,0,0,Dropout
497,297,29,0,7,9,1,10,0,0,7,0,0,0,0,0,1,0,Dropout
498,237,18,0,6,10,5,11.8,0,0,6,10,5,12.2,0,0,1,0,Graduate
499,68,18,0,6,7,5,11.8,0,0,6,6,6,12.66666667,0,0,1,0,Graduate
500,265,18,0,8,8,8,12.77125,0,0,8,8,8,12.77125,0,0,1,0,Graduate
501,104,20,0,5,13,3,11.33333333,2,0,5,8,5,12.6,0,0,1,0,Enrolled
502,239,18,0,6,6,6,12.66666667,0,0,6,7,5,14.6,0,0,1,0,Graduate
503,75,18,1,6,10,5,12.2,1,0,6,11,4,10.83333333,0,0,0,0,Enrolled
504,105,28,0,5,9,1,12,1,0,4,10,0,0,4,0,0,0,Dropout
505,266,18,0,8,12,7,11.72142857,0,0,8,12,7,11.72142857,0,0,1,1,Graduate
506,269,27,0,7,12,4,14,0,0,7,14,3,12.525,0,0,1,0,Enrolled
507,1,26,0,7,9,7,14.75,0,0,7,12,5,13.8,3,0,1,0,Enrolled
508,348,18,0,6,6,6,12.66666667,0,0,6,6,6,13.66666667,0,0,1,0,Graduate
509,153,18,0,5,12,4,13,2,0,5,6,5,14,0,0,1,0,Dropout
510,170,21,0,5,6,0,0,0,0,5,5,0,0,0,0,1,0,Dropout
511,77,18,0,6,8,4,10.75,0,0,6,9,0,0,0,0,1,0,Enrolled
512,32,32,0,5,5,0,0,0,0,5,10,0,0,0,0,0,0,Dropout
513,322,28,0,5,6,4,12.5,0,0,5,7,4,11.75,0,0,1,0,Graduate
514,402,40,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,Dropout
515,37,39,0,5,5,0,0,0,0,4,4,0,0,0,1,0,0,Dropout
516,215,39,0,6,0,0,0,0,0,6,0,0,0,0,1,0,0,Dropout
517,54,50,0,6,7,6,12.5,0,0,6,15,5,12.4,0,0,1,0,Graduate
518,377,23,0,6,10,5,12.8,0,0,6,9,3,11.66666667,0,0,1,0,Dropout
519,32,48,0,6,11,1,10,0,0,6,11,1,11,0,0,1,0,Dropout
520,377,23,0,6,11,4,11.25,0,0,6,10,5,10.2,0,0,1,0,Dropout
521,263,18,0,8,8,7,12.61,0,0,8,8,7,12.61,0,0,1,1,Graduate
522,160,18,0,5,14,2,12,2,0,5,6,5,12.6,0,0,1,0,Graduate
523,216,20,0,6,9,5,13,0,0,6,7,6,13.5,0,0,0,0,Graduate
524,106,18,0,5,9,4,12,0,0,5,8,5,13,0,0,1,1,Graduate
525,301,18,0,7,8,4,12,0,0,8,8,0,0,0,0,1,0,Dropout
526,130,31,0,5,12,1,12,0,0,5,9,1,11,4,0,1,0,Dropout
527,126,24,0,5,9,1,12,0,0,5,6,3,10.5,0,0,1,0,Enrolled
528,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
529,179,26,0,5,5,0,0,0,0,5,9,0,0,0,1,0,0,Dropout
530,153,18,0,6,11,5,13.625,0,0,6,9,4,11.75,0,1,1,0,Dropout
531,172,19,0,5,12,3,11.66666667,0,0,5,10,3,11.66666667,0,0,1,1,Enrolled
532,320,22,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
533,266,18,0,8,8,7,11.69,0,0,8,8,7,11.69,0,0,1,0,Graduate
534,78,20,0,6,11,0,0,6,0,6,12,0,0,12,1,0,0,Dropout
535,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
536,409,24,0,5,10,4,11.5,0,0,5,11,5,11.28571429,0,0,1,0,Graduate
537,126,27,0,5,10,1,14,0,0,5,0,0,0,0,0,1,0,Dropout
538,237,21,0,6,7,5,11,0,0,6,7,5,12.4,0,0,1,0,Graduate
539,53,21,0,6,7,6,12.85714286,0,0,6,6,6,13.16666667,0,0,1,0,Graduate
540,355,19,0,6,9,4,12.5,0,0,6,6,6,11.33333333,0,0,1,0,Dropout
541,269,28,0,7,7,7,14.52857143,0,0,8,11,8,15.01818182,0,0,1,0,Graduate
542,168,20,0,5,8,5,10,0,0,5,10,2,12,0,0,1,0,Enrolled
543,53,21,0,6,8,6,13,0,0,6,10,6,12.625,0,0,1,1,Graduate
544,260,18,0,7,7,7,15.95714286,0,0,8,9,8,15.18888889,0,0,1,1,Graduate
545,132,18,0,5,6,5,13.2,0,0,5,8,5,12.6,0,0,1,1,Enrolled
546,170,20,0,5,9,4,10.2,0,0,5,6,3,11,0,0,1,0,Enrolled
547,126,25,2,5,6,5,14.2,0,1,5,5,2,13.5,0,0,1,0,Enrolled
548,317,22,0,6,8,6,12.625,0,0,6,11,2,14.5,0,1,1,0,Enrolled
549,260,18,0,8,11,6,13.49666667,1,0,8,11,6,13.49666667,1,0,1,0,Enrolled
550,175,19,0,5,8,5,13.25,0,0,5,8,5,11,0,0,1,0,Graduate
551,133,19,0,5,12,3,12,0,0,5,10,3,12,0,0,1,0,Dropout
552,352,25,0,6,10,4,13,0,0,6,9,4,13.75,0,1,0,0,Dropout
553,69,21,5,11,12,9,11.77777778,0,3,8,11,3,13.66666667,0,1,1,0,Dropout
554,134,19,0,5,10,2,11,0,0,6,10,0,0,0,0,1,0,Dropout
555,175,20,0,5,14,0,0,0,0,5,5,0,0,0,0,1,0,Dropout
556,53,25,9,14,16,14,12.42857143,0,3,9,13,6,10.85714286,0,0,1,0,Dropout
557,172,20,0,5,8,3,11,0,0,5,11,3,12,0,0,1,0,Enrolled
558,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
559,243,23,0,6,12,3,11.5,0,0,6,12,3,10.66666667,0,1,1,0,Enrolled
560,267,23,0,8,8,8,12.5075,0,0,8,8,8,12.5075,0,0,1,0,Graduate
561,56,21,7,12,18,11,12.09090909,0,5,12,14,11,12,0,0,1,0,Graduate
562,153,20,0,5,14,2,11,3,0,5,9,3,12.66666667,0,0,1,0,Enrolled
563,402,25,0,5,13,1,10,0,0,5,8,2,11.33333333,0,0,1,0,Dropout
564,153,18,0,6,6,6,13.5,0,0,6,9,5,13.2,0,0,1,0,Graduate
565,79,22,0,6,6,6,14.16666667,0,0,6,8,6,13.625,0,0,1,0,Graduate
566,319,27,0,6,7,6,14,0,0,6,7,6,14.71428571,0,0,1,0,Graduate
567,54,25,0,3,4,0,0,0,0,3,5,0,0,0,0,1,0,Dropout
568,135,18,0,5,9,3,11.66666667,0,0,5,10,3,11.33333333,4,0,1,0,Dropout
569,98,20,0,5,7,5,14.6,1,0,5,5,5,14.2,0,0,1,0,Graduate
570,54,27,0,6,10,5,13,0,0,6,13,5,11.5,0,0,1,0,Graduate
571,36,20,0,6,7,6,12.16666667,0,0,6,9,6,12,0,0,1,0,Graduate
572,168,22,0,5,9,0,0,0,0,5,5,1,12,0,0,1,0,Dropout
573,136,19,0,5,10,3,10.5,0,0,5,11,3,10.8,0,0,1,0,Dropout
574,174,20,0,5,14,3,12.4,0,0,5,8,5,10.83333333,0,0,1,0,Enrolled
575,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Graduate
576,97,29,0,5,12,0,0,4,0,5,8,0,0,1,0,0,0,Dropout
577,266,19,0,8,8,7,13.82857143,0,0,8,8,7,13.82857143,0,0,1,0,Graduate
578,410,28,0,5,7,5,10.6,0,0,5,6,5,10.2,0,0,1,1,Enrolled
579,202,20,0,6,7,6,11.5,0,0,6,6,6,11.66666667,0,0,1,0,Graduate
580,80,20,0,6,6,4,13.5,0,0,6,8,6,13.625,0,0,1,0,Graduate
581,32,31,0,6,12,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
582,278,18,0,7,8,7,12.5375,0,0,8,9,7,12.61428571,0,0,1,0,Graduate
583,320,19,0,6,6,6,14.83333333,0,0,6,8,6,13.28571429,0,0,1,0,Enrolled
584,168,18,0,5,10,4,12,0,0,5,9,4,12.8,0,0,1,0,Graduate
585,237,19,0,6,8,5,11.8,0,0,6,8,5,11.6,0,0,1,0,Graduate
586,168,18,0,5,5,5,15,0,0,5,5,5,15.2,0,0,1,1,Graduate
587,98,19,0,5,7,3,12,0,0,5,7,5,13.2,0,0,1,0,Graduate
588,347,18,0,6,6,6,12.83333333,0,0,6,7,6,12.28571429,0,0,1,1,Graduate
589,241,19,0,6,12,6,11.66666667,0,0,6,14,3,12,0,0,1,0,Graduate
590,302,19,0,7,9,7,12.1625,0,0,8,8,8,13.825,0,0,1,0,Graduate
591,323,18,0,6,6,6,13.83333333,0,0,6,11,6,14.55555556,0,0,1,0,Graduate
592,260,19,0,7,12,4,12.45,0,0,7,11,5,11.7,0,0,1,0,Enrolled
593,328,20,2,6,9,6,12.125,0,2,6,7,6,13.57142857,0,0,1,1,Graduate
594,320,20,0,6,8,5,13.4,0,0,6,10,4,13,0,0,1,0,Enrolled
595,57,20,0,6,8,6,13.33333333,0,0,6,8,5,14,0,1,1,0,Enrolled
596,402,29,10,15,15,11,11.45454545,0,9,13,16,11,11.54545455,0,0,1,0,Dropout
597,379,20,0,6,10,4,12,0,0,6,14,3,10,0,0,0,1,Dropout
598,375,31,0,7,8,6,12.66666667,0,0,7,9,5,12.6,0,1,0,0,Dropout
599,320,20,0,6,7,6,12.66666667,0,0,6,9,6,13.77777778,0,0,1,0,Graduate
600,57,21,12,18,22,18,11.88888889,1,11,13,13,13,11.46153846,0,0,1,0,Graduate
